edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Spironolactone	0.0611246943765281	0.196957348546591	0.196957348546591	29
05-09	Female	Spironolactone	0.0222345747637576	0.0555864369093941	0.0555864369093941	5
10-14	Female	Spironolactone	0.0245368666421298	0.0736105999263894	0.0858790332474543	7
15-19	Female	Spironolactone	0.0192196809532962	0.317124735729387	0.422832980972516	44
20-24	Female	Spironolactone	0.0451297480255735	0.646859721699887	0.940203083866115	125
25-29	Female	Spironolactone	0.0584074242325913	0.850152508274385	1.41475760918943	218
30-34	Female	Spironolactone	0.117794301700655	0.942354413605242	1.42825590812044	194
35-39	Female	Spironolactone	0.297593742028739	1.1733696114276	1.5644928152368	184
40-44	Female	Spironolactone	0.449989772959705	1.5033749232972	1.91245653507875	187
45-49	Female	Spironolactone	0.546021840873635	1.79407176287051	2.13533541341654	219
50-54	Female	Spironolactone	0.637177948102318	1.93923723335488	2.29014682796195	248
55-59	Female	Spironolactone	0.953463960811756	2.53673897830651	2.85164450664801	326
60-64	Female	Spironolactone	1.2678141773089	3.23894132889136	3.55358134369795	384
65-69	Female	Spironolactone	1.25448028673835	3.2258064516129	3.79704301075269	339
70-74	Female	Spironolactone	1.07765451664025	3.09033280507132	3.61331220285262	228
75-79	Female	Spironolactone	1.36624063464081	3.98854120758043	4.40722785368004	200
80-84	Female	Spironolactone	1.11681255659523	3.32025354663447	3.68246302444914	122
85-89	Female	Spironolactone	1.3716814159292	3.45132743362832	3.71681415929204	84
>90	Female	Spironolactone	0.741239892183288	3.03234501347709	3.4366576819407	51
