edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Nadolol	0	0.0014	0.0014	1
05-09	Female	Nadolol	6e-04	0.003	0.003	5
10-14	Female	Nadolol	0	0.0024	0.0052	13
15-19	Female	Nadolol	0.0104	0.0501	0.0674	202
20-24	Female	Nadolol	0.0154	0.0664	0.0865	310
25-29	Female	Nadolol	0.0162	0.0789	0.1062	478
30-34	Female	Nadolol	0.0221	0.0945	0.1165	634
35-39	Female	Nadolol	0.0231	0.1122	0.134	788
40-44	Female	Nadolol	0.0301	0.1375	0.1589	904
45-49	Female	Nadolol	0.0421	0.172	0.1986	1051
50-54	Female	Nadolol	0.0411	0.1706	0.1875	943
55-59	Female	Nadolol	0.0353	0.1525	0.1693	806
60-64	Female	Nadolol	0.0379	0.1445	0.1576	723
65-69	Female	Nadolol	0.0328	0.1289	0.1379	581
70-74	Female	Nadolol	0.0253	0.129	0.1364	534
75-79	Female	Nadolol	0.0238	0.1203	0.1265	452
80-84	Female	Nadolol	0.0195	0.0996	0.1037	330
85-89	Female	Nadolol	0.0095	0.0471	0.0483	122
>90	Female	Nadolol	0.0046	0.0283	0.029	44
