edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Salbutamol	0.0718691980595317	9.9898185302749	13.4155836377792	2240
05-09	Male	Salbutamol	0.0703729767769177	12.7576153614155	17.000100532824	1691
10-14	Male	Salbutamol	0.0935563092036019	10.700502865162	15.0274821658286	1285
15-19	Male	Salbutamol	0.222934373693744	8.62477358227672	11.8015884074126	847
20-24	Male	Salbutamol	0.131790891785034	6.64811831893396	8.69819885781227	594
25-29	Male	Salbutamol	0.292583640758173	6.18241953949879	8.10329474621549	637
30-34	Male	Salbutamol	0.313807531380753	6.23692468619247	7.88441422594142	603
35-39	Male	Salbutamol	0.545836249125262	6.88593421973408	8.53743876836949	610
40-44	Male	Salbutamol	0.622591165134895	7.47109398161874	9.70945745627038	655
45-49	Male	Salbutamol	1.28116820498691	8.38958534233366	10.3044496487119	748
50-54	Male	Salbutamol	2.35936917918788	10.182540668074	12.4425679870856	1002
55-59	Male	Salbutamol	2.84231897135123	10.9519512745319	13.3431085043988	1183
60-64	Male	Salbutamol	3.58405461416555	11.9346580519322	14.8604169206388	1219
65-69	Male	Salbutamol	3.17102494740006	11.0159302675083	14.2470694319207	948
70-74	Male	Salbutamol	4.01709401709402	11.5811965811966	14.8504273504274	695
75-79	Male	Salbutamol	5.13623551518948	12.3394926401503	16.536172878171	528
80-84	Male	Salbutamol	5.10153541357107	11.7384843982169	15.7008420009906	317
85-89	Male	Salbutamol	4.36893203883495	11.5695792880259	16.504854368932	204
>90	Male	Salbutamol	5.53745928338762	14.9837133550489	21.1726384364821	130
