edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	NA	NA	0	0	0	0
05-09	Male	Chlorthalidone	0	0.0017	0.0017	3
10-14	Male	Chlorthalidone	0	0.0015	0.0015	4
15-19	Male	Chlorthalidone	0	0.0025	0.0025	7
20-24	Male	Chlorthalidone	0	0.0033	0.0053	16
25-29	Male	Chlorthalidone	3e-04	0.0086	0.0102	38
30-34	Male	Chlorthalidone	4e-04	0.0141	0.0175	83
35-39	Male	Chlorthalidone	6e-04	0.0269	0.0336	182
40-44	Male	Chlorthalidone	2e-04	0.0534	0.0665	356
45-49	Male	Chlorthalidone	4e-04	0.103	0.1222	600
50-54	Male	Chlorthalidone	0	0.1809	0.2112	960
55-59	Male	Chlorthalidone	9e-04	0.2705	0.3066	1306
60-64	Male	Chlorthalidone	0.0046	0.3926	0.4302	1771
65-69	Male	Chlorthalidone	0.0064	0.5087	0.5492	2074
70-74	Male	Chlorthalidone	0.0086	0.5842	0.6205	2100
75-79	Male	Chlorthalidone	0.0144	0.6899	0.7226	2059
80-84	Male	Chlorthalidone	0.0234	0.7333	0.7683	1708
85-89	Male	Chlorthalidone	0.0257	0.7159	0.741	1095
>90	Male	Chlorthalidone	0.0294	0.7291	0.76	517
