edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Eptifibatide	0	0	0	0
05-09	Female	Eptifibatide	0	0	0	0
10-14	Female	Eptifibatide	0	0	0	0
15-19	Female	Eptifibatide	0	0	0	0
20-24	Female	Eptifibatide	0	0	0	0
25-29	Female	Eptifibatide	0	0	0	0
30-34	Female	Eptifibatide	0	0	0	0
35-39	Female	Eptifibatide	0	0	0	0
40-44	Female	Eptifibatide	0	0.0204540805890775	0.0204540805890775	2
45-49	Female	Eptifibatide	0	0.0682527301092044	0.0682527301092044	7
50-54	Female	Eptifibatide	0	0.0184689260319512	0.0184689260319512	2
55-59	Female	Eptifibatide	0	0.0524842547235829	0.0524842547235829	6
60-64	Female	Eptifibatide	0	0.0370164723301869	0.0370164723301869	4
65-69	Female	Eptifibatide	0	0.112007168458781	0.112007168458781	10
70-74	Female	Eptifibatide	0	0.0950871632329636	0.0950871632329636	6
75-79	Female	Eptifibatide	0	0.0440722785368004	0.0440722785368004	2
80-84	Female	Eptifibatide	0	0.0301841231512225	0.0301841231512225	1
85-89	Female	Eptifibatide	0	0	0	0
>90	Female	Eptifibatide	0	0	0	0
