edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Salbutamol	0.0117	22.6258	28.7569	22190
05-09	Male	Salbutamol	0.0107	16.685	21.6379	38449
10-14	Male	Salbutamol	0.0126	12.789	16.6016	43562
15-19	Male	Salbutamol	0.0186	7.0142	8.6735	24740
20-24	Male	Salbutamol	0.0173	5.2077	6.3469	19026
25-29	Male	Salbutamol	0.0282	4.8037	5.7832	21515
30-34	Male	Salbutamol	0.0435	5.0575	5.9688	28271
35-39	Male	Salbutamol	0.0686	5.5793	6.4835	35155
40-44	Male	Salbutamol	0.1075	5.6933	6.5416	35038
45-49	Male	Salbutamol	0.1832	5.6721	6.3921	31394
50-54	Male	Salbutamol	0.277	5.7316	6.3436	28828
55-59	Male	Salbutamol	0.3937	6.0767	6.6045	28131
60-64	Male	Salbutamol	0.61	7.167	7.6737	31589
65-69	Male	Salbutamol	0.8958	8.647	9.094	34343
70-74	Male	Salbutamol	1.0835	9.6984	10.0899	34147
75-79	Male	Salbutamol	1.3037	10.8763	11.2402	32030
80-84	Male	Salbutamol	1.5349	12.0505	12.3983	27561
85-89	Male	Salbutamol	1.4555	12.2412	12.5233	18507
>90	Male	Salbutamol	1.4964	14.1484	14.4042	9799
