edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Simethicone	0	0.772593879139965	1.13193986943762	189
05-09	Male	Simethicone	0	0.422237860661506	0.442344425454911	44
10-14	Male	Simethicone	0	0.818617705531517	0.830312244181967	71
15-19	Male	Simethicone	0	0.627002926013655	0.627002926013655	45
20-24	Male	Simethicone	0	0.556450431981256	0.571093864401816	39
25-29	Male	Simethicone	0	0.6233303650935	0.686935504388755	54
30-34	Male	Simethicone	0	0.823744769874477	0.836820083682008	64
35-39	Male	Simethicone	0	0.741777466759972	0.783764870538838	56
40-44	Male	Simethicone	0	0.904239549362585	0.948710346872221	64
45-49	Male	Simethicone	0	1.04697616751619	1.11585617853699	81
50-54	Male	Simethicone	0	1.87507761082826	1.98683720352664	160
55-59	Male	Simethicone	0	1.65801939995488	1.72569366117753	153
60-64	Male	Simethicone	0	1.92612458856516	2.09679385590638	172
65-69	Male	Simethicone	0	2.08896904117824	2.22422602945597	148
70-74	Male	Simethicone	0	2.24358974358974	2.37179487179487	111
75-79	Male	Simethicone	0	2.1296586282493	2.19229564672722	70
80-84	Male	Simethicone	0	2.62506191183754	2.67459138187221	54
85-89	Male	Simethicone	0	2.9126213592233	3.07443365695793	38
>90	Male	Simethicone	0	3.42019543973941	3.42019543973941	21
