edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Mepivacaine	0	0	0	0
05-09	Female	Mepivacaine	0	0	0	0
10-14	Female	Mepivacaine	0	0	0	0
15-19	Female	Mepivacaine	0	0.0192196809532962	0.0192196809532962	2
20-24	Female	Mepivacaine	0	0.0225648740127868	0.0225648740127868	3
25-29	Female	Mepivacaine	0	0.025958855214485	0.025958855214485	4
30-34	Female	Mepivacaine	0	0.0294485754251638	0.0294485754251638	4
35-39	Female	Mepivacaine	0	0.0255080350310348	0.0255080350310348	3
40-44	Female	Mepivacaine	0	0.0613622417672326	0.0613622417672326	6
45-49	Female	Mepivacaine	0	0.107254290171607	0.107254290171607	11
50-54	Female	Mepivacaine	0	0.110813556191707	0.110813556191707	12
55-59	Female	Mepivacaine	0	0.0787263820853744	0.0787263820853744	9
60-64	Female	Mepivacaine	0	0.120303535073108	0.120303535073108	13
65-69	Female	Mepivacaine	0	0.145609318996416	0.145609318996416	13
70-74	Female	Mepivacaine	0	0.0316957210776545	0.0316957210776545	2
75-79	Female	Mepivacaine	0	0.132216835610401	0.132216835610401	6
80-84	Female	Mepivacaine	0	0.150920615756112	0.150920615756112	5
85-89	Female	Mepivacaine	0	0.0442477876106195	0.0442477876106195	1
>90	Female	Mepivacaine	0	0.0673854447439353	0.0673854447439353	1
