edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Gemfibrozil	0	0	0	0
05-09	Male	Gemfibrozil	0	0	0	0
10-14	Male	Gemfibrozil	0	0	0	0
15-19	Male	Gemfibrozil	0	0	0	0
20-24	Male	Gemfibrozil	0	0	0	0
25-29	Male	Gemfibrozil	0	0.012721027859051	0.025442055718102	2
30-34	Male	Gemfibrozil	0	0.0523012552301255	0.0653765690376569	5
35-39	Male	Gemfibrozil	0.0559832050384885	0.167949615115465	0.209937018894332	15
40-44	Male	Gemfibrozil	0.0296471983397569	0.222353987548177	0.237177586718055	16
45-49	Male	Gemfibrozil	0.0688800110208018	0.220416035266566	0.220416035266566	16
50-54	Male	Gemfibrozil	0.0620886626102074	0.186265987830622	0.211101452874705	17
55-59	Male	Gemfibrozil	0.0789533047597564	0.281976088427701	0.34965034965035	31
60-64	Male	Gemfibrozil	0.146287943435329	0.316957210776545	0.365719858588321	30
65-69	Male	Gemfibrozil	0.210399759543132	0.435828073339345	0.480913736098587	32
70-74	Male	Gemfibrozil	0.0427350427350427	0.170940170940171	0.235042735042735	11
75-79	Male	Gemfibrozil	0.156592546194801	0.281866583150642	0.344503601628562	11
80-84	Male	Gemfibrozil	0.198117880138683	0.396235760277365	0.445765230312036	9
85-89	Male	Gemfibrozil	0.0809061488673139	0.323624595469256	0.40453074433657	5
>90	Male	Gemfibrozil	0	0	0	0
