edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Noscapine	0	1.3141	1.8512	1327
05-09	Female	Noscapine	0	0.3706	0.5137	869
10-14	Female	Noscapine	0	0.0694	0.1009	250
15-19	Female	Noscapine	0	0.0097	0.0137	41
20-24	Female	Noscapine	0	0.0053	0.0073	26
25-29	Female	Noscapine	0	0.0109	0.0138	62
30-34	Female	Noscapine	0	0.0101	0.0129	70
35-39	Female	Noscapine	0	0.0099	0.0122	72
40-44	Female	Noscapine	0	0.0069	0.01	57
45-49	Female	Noscapine	0	0.0087	0.0093	49
50-54	Female	Noscapine	0	0.0091	0.0107	54
55-59	Female	Noscapine	0	0.0094	0.0103	49
60-64	Female	Noscapine	0	0.0131	0.0137	63
65-69	Female	Noscapine	0	0.01	0.01	42
70-74	Female	Noscapine	0	0.0069	0.0077	30
75-79	Female	Noscapine	0	0.0078	0.0081	29
80-84	Female	Noscapine	0	0.0082	0.0097	31
85-89	Female	Noscapine	0	0.0103	0.0107	27
>90	Female	Noscapine	0	0.0072	0.0072	11
