edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Ecallantide	0	0	0	0
05-09	Female	Ecallantide	0	0	0	0
10-14	Female	Ecallantide	0	0	0	0
15-19	Female	Ecallantide	0	0	0	0
20-24	Female	Ecallantide	0	0	0	0
25-29	Female	Ecallantide	0	0	0	0
30-34	Female	Ecallantide	0	0	0	0
35-39	Female	Ecallantide	0	0	0	0
40-44	Female	Ecallantide	0	0.0102270402945388	0.0102270402945388	1
45-49	Female	Ecallantide	0	0	0	0
50-54	Female	Ecallantide	0	0	0	0
55-59	Female	Ecallantide	0	0	0	0
60-64	Female	Ecallantide	0	0	0	0
65-69	Female	Ecallantide	0	0	0	0
70-74	Female	Ecallantide	0	0	0	0
75-79	Female	Ecallantide	0	0	0	0
80-84	Female	Ecallantide	0	0	0	0
85-89	Female	Ecallantide	0	0	0	0
>90	Female	Ecallantide	0	0	0	0
