edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Sulfasalazine	0.0013	0.0026	0.0026	2
05-09	Male	Sulfasalazine	0	0.0028	0.0034	6
10-14	Male	Sulfasalazine	8e-04	0.0072	0.0084	22
15-19	Male	Sulfasalazine	4e-04	0.0112	0.0126	36
20-24	Male	Sulfasalazine	7e-04	0.0213	0.0237	71
25-29	Male	Sulfasalazine	0.0011	0.0312	0.0395	147
30-34	Male	Sulfasalazine	0.003	0.0416	0.0492	233
35-39	Male	Sulfasalazine	0.0024	0.0531	0.0609	330
40-44	Male	Sulfasalazine	0.003	0.0584	0.0655	351
45-49	Male	Sulfasalazine	0.0026	0.0672	0.0739	363
50-54	Male	Sulfasalazine	0.0042	0.0821	0.088	400
55-59	Male	Sulfasalazine	0.0028	0.0944	0.1002	427
60-64	Male	Sulfasalazine	0.0024	0.0906	0.0969	399
65-69	Male	Sulfasalazine	0.0026	0.0829	0.0861	325
70-74	Male	Sulfasalazine	0.0015	0.0739	0.0756	256
75-79	Male	Sulfasalazine	0.0018	0.066	0.0695	198
80-84	Male	Sulfasalazine	0.0018	0.0513	0.0531	118
85-89	Male	Sulfasalazine	0	0.0399	0.0399	59
>90	Male	Sulfasalazine	0.0015	0.0309	0.0309	21
