edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	NA	NA	0	0	0	0
05-09	NA	NA	0	0	0	0
10-14	NA	NA	0	0	0	0
15-19	Female	Liraglutide	0	0.001	0.001	3
20-24	Female	Liraglutide	0	0.0028	0.0031	11
25-29	Female	Liraglutide	0	0.0058	0.0064	29
30-34	Female	Liraglutide	0	0.0142	0.0162	88
35-39	Female	Liraglutide	0	0.0187	0.0218	128
40-44	Female	Liraglutide	0	0.0378	0.0392	223
45-49	Female	Liraglutide	0	0.0716	0.0746	395
50-54	Female	Liraglutide	0	0.1183	0.1229	618
55-59	Female	Liraglutide	0	0.1697	0.177	843
60-64	Female	Liraglutide	0	0.2082	0.2132	978
65-69	Female	Liraglutide	0	0.2134	0.2189	922
70-74	Female	Liraglutide	0	0.1796	0.1832	717
75-79	Female	Liraglutide	0	0.0901	0.0937	335
80-84	Female	Liraglutide	0	0.0314	0.0324	103
85-89	Female	Liraglutide	0	0.0134	0.0134	34
>90	Female	Liraglutide	0	0.0026	0.0026	4
