edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Clarithromycin	0.0195	3.4819	5.5395	3971
05-09	Female	Clarithromycin	0.0284	3.7247	5.4922	9291
10-14	Female	Clarithromycin	0.0424	2.6256	3.6025	8924
15-19	Female	Clarithromycin	0.0571	2.8755	3.7336	11182
20-24	Female	Clarithromycin	0.1025	2.9581	3.708	13282
25-29	Female	Clarithromycin	0.1569	3.0944	3.8016	17111
30-34	Female	Clarithromycin	0.2134	3.3964	4.1767	22728
35-39	Female	Clarithromycin	0.3295	3.848	4.6634	27429
40-44	Female	Clarithromycin	0.3965	3.9547	4.7028	26748
45-49	Female	Clarithromycin	0.5235	4.0376	4.6852	24793
50-54	Female	Clarithromycin	0.6725	4.0482	4.6362	23322
55-59	Female	Clarithromycin	0.8862	4.2031	4.7453	22598
60-64	Female	Clarithromycin	1.0641	4.1401	4.6332	21256
65-69	Female	Clarithromycin	1.1293	3.8409	4.2497	17902
70-74	Female	Clarithromycin	0.9975	3.1095	3.4376	13454
75-79	Female	Clarithromycin	0.8851	2.631	2.9151	10417
80-84	Female	Clarithromycin	0.9122	2.4564	2.6848	8544
85-89	Female	Clarithromycin	0.8461	2.2542	2.4413	6172
>90	Female	Clarithromycin	0.9765	2.7565	2.9461	4477
