edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	NA	NA	0	0	0	0
05-09	NA	NA	0	0	0	0
10-14	NA	NA	0	0	0	0
15-19	NA	NA	0	0	0	0
20-24	Male	Bazedoxifene	0	0	3e-04	1
25-29	NA	NA	0	0	0	0
30-34	Male	Bazedoxifene	0	4e-04	4e-04	2
35-39	Male	Bazedoxifene	0	2e-04	4e-04	2
40-44	NA	NA	0	0	0	0
45-49	Male	Bazedoxifene	0	2e-04	2e-04	1
50-54	Male	Bazedoxifene	0	7e-04	7e-04	3
55-59	Male	Bazedoxifene	0	0.0023	0.0026	11
60-64	Male	Bazedoxifene	0	0.0027	0.0032	13
65-69	Male	Bazedoxifene	0	0.0034	0.004	15
70-74	Male	Bazedoxifene	0	0.0024	0.0024	8
75-79	Male	Bazedoxifene	0	0.0049	0.0053	15
80-84	Male	Bazedoxifene	0	0.0036	0.004	9
85-89	Male	Bazedoxifene	0	0.0034	0.0034	5
>90	Male	Bazedoxifene	0	0.0029	0.0029	2
