edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Pramipexole	0	0	0	0
05-09	Female	Pramipexole	0	0	0	0
10-14	Female	Pramipexole	0	0	0	0
15-19	Female	Pramipexole	0	0.0192196809532962	0.0192196809532962	2
20-24	Female	Pramipexole	0	0.00752162467092892	0.00752162467092892	1
25-29	Female	Pramipexole	0	0.0194691414108638	0.0194691414108638	3
30-34	Female	Pramipexole	0	0.0368107192814548	0.0441728631377457	6
35-39	Female	Pramipexole	0	0.0850267834367826	0.119037496811496	14
40-44	Female	Pramipexole	0	0.204540805890775	0.276130087952547	27
45-49	Female	Pramipexole	0	0.331513260530421	0.399765990639626	41
50-54	Female	Pramipexole	0	0.360144057623049	0.461723150798781	50
55-59	Female	Pramipexole	0	0.437368789363191	0.568579426172148	65
60-64	Female	Pramipexole	0	0.50897649454007	0.629280029613178	68
65-69	Female	Pramipexole	0	0.739247311827957	0.806451612903226	72
70-74	Female	Pramipexole	0.0158478605388273	0.697305863708399	0.776545166402536	49
75-79	Female	Pramipexole	0	0.550903481710004	0.661084178052005	30
80-84	Female	Pramipexole	0	0.633866586175672	0.754603078780561	25
85-89	Female	Pramipexole	0	0.530973451327434	0.663716814159292	15
>90	Female	Pramipexole	0	0.673854447439353	0.741239892183288	11
