edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Diatrizoate	0	0	0	0
05-09	Male	Diatrizoate	0	0	0	0
10-14	Male	Diatrizoate	0	0	0	0
15-19	Male	Diatrizoate	0	0.027866796711718	0.027866796711718	2
20-24	Male	Diatrizoate	0	0.0585737296822375	0.0585737296822375	4
25-29	Male	Diatrizoate	0	0.038163083577153	0.038163083577153	3
30-34	Male	Diatrizoate	0	0.0523012552301255	0.0523012552301255	4
35-39	Male	Diatrizoate	0	0.0139958012596221	0.0139958012596221	1
40-44	Male	Diatrizoate	0	0.0741179958493922	0.0741179958493922	5
45-49	Male	Diatrizoate	0	0.0551040088166414	0.0551040088166414	4
50-54	Male	Diatrizoate	0	0.0496709300881659	0.0496709300881659	4
55-59	Male	Diatrizoate	0	0.0451161741484322	0.0451161741484322	4
60-64	Male	Diatrizoate	0	0.0975252956235524	0.0975252956235524	8
65-69	Male	Diatrizoate	0	0.135256988277728	0.135256988277728	9
70-74	Male	Diatrizoate	0	0.0854700854700855	0.0854700854700855	4
75-79	Male	Diatrizoate	0	0.125274036955841	0.125274036955841	4
80-84	Male	Diatrizoate	0	0.0495294700346706	0.0495294700346706	1
85-89	Male	Diatrizoate	0	0.0809061488673139	0.0809061488673139	1
>90	Male	Diatrizoate	0	0	0	0
