edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Dextromethorphan	0.0065	7.3208	12.3464	9527
05-09	Male	Dextromethorphan	0.0011	4.2984	6.9372	12327
10-14	Male	Dextromethorphan	0.0034	2.3819	3.4943	9169
15-19	Male	Dextromethorphan	0.0046	2.4082	3.2468	9261
20-24	Male	Dextromethorphan	0.0073	1.9198	2.5323	7591
25-29	Male	Dextromethorphan	0.0145	1.9031	2.4345	9057
30-34	Male	Dextromethorphan	0.0205	2.0063	2.5673	12160
35-39	Male	Dextromethorphan	0.0219	1.925	2.4346	13201
40-44	Male	Dextromethorphan	0.0232	1.713	2.1336	11428
45-49	Male	Dextromethorphan	0.0238	1.5772	1.9333	9495
50-54	Male	Dextromethorphan	0.0235	1.583	1.8964	8618
55-59	Male	Dextromethorphan	0.0303	1.6394	1.9289	8216
60-64	Male	Dextromethorphan	0.0384	2.1054	2.3882	9831
65-69	Male	Dextromethorphan	0.0416	2.564	2.8376	10716
70-74	Male	Dextromethorphan	0.0411	2.501	2.7267	9228
75-79	Male	Dextromethorphan	0.0614	2.8169	3.0731	8757
80-84	Male	Dextromethorphan	0.0688	2.597	2.7918	6206
85-89	Male	Dextromethorphan	0.0826	2.2912	2.4225	3580
>90	Male	Dextromethorphan	0.0647	2.2535	2.3652	1609
