edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Budesonide	0.0014	8.2123	10.037	7195
05-09	Female	Budesonide	0.0012	7.0422	8.9681	15171
10-14	Female	Budesonide	0.002	6.9047	8.8622	21953
15-19	Female	Budesonide	0.0083	8.4756	10.3441	30980
20-24	Female	Budesonide	0.0162	8.1267	9.7727	35006
25-29	Female	Budesonide	0.0173	8.1902	9.8365	44274
30-34	Female	Budesonide	0.0195	8.8495	10.5067	57174
35-39	Female	Budesonide	0.0204	9.9744	11.6735	68661
40-44	Female	Budesonide	0.0269	10.0072	11.5559	65727
45-49	Female	Budesonide	0.024	9.6848	11.0645	58551
50-54	Female	Budesonide	0.0217	9.7141	10.8957	54810
55-59	Female	Budesonide	0.0225	9.9671	10.9765	52272
60-64	Female	Budesonide	0.0201	10.3092	11.2074	51417
65-69	Female	Budesonide	0.0173	10.1097	10.7962	45479
70-74	Female	Budesonide	0.0174	9.0782	9.6012	37577
75-79	Female	Budesonide	0.0148	8.2516	8.6358	30860
80-84	Female	Budesonide	0.0129	8.2047	8.5223	27121
85-89	Female	Budesonide	0.0107	8.1072	8.333	21067
>90	Female	Budesonide	0.0171	9.9785	10.2141	15522
