edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Calcipotriol	0	0	0	0
05-09	Male	Calcipotriol	0	0	0.0100532823967025	1
10-14	Male	Calcipotriol	0	0	0.046778154601801	4
15-19	Male	Calcipotriol	0	0	0.013933398355859	1
20-24	Male	Calcipotriol	0	0	0.0146434324205594	1
25-29	Male	Calcipotriol	0	0	0.050884111436204	4
30-34	Male	Calcipotriol	0	0	0.0523012552301255	4
35-39	Male	Calcipotriol	0	0	0.0559832050384885	4
40-44	Male	Calcipotriol	0	0	0.118588793359028	8
45-49	Male	Calcipotriol	0	0	0.0826560132249621	6
50-54	Male	Calcipotriol	0	0	0.124177325220415	10
55-59	Male	Calcipotriol	0	0	0.157906609519513	14
60-64	Male	Calcipotriol	0	0	0.109715957576496	9
65-69	Male	Calcipotriol	0	0	0.105199879771566	7
70-74	Male	Calcipotriol	0	0	0.0427350427350427	2
75-79	Male	Calcipotriol	0	0	0.0313185092389602	1
80-84	Male	Calcipotriol	0	0	0.148588410104012	3
85-89	Male	Calcipotriol	0	0	0.0809061488673139	1
>90	Male	Calcipotriol	0	0	0	0
