edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Cefpodoxime	0	0.3538	0.6156	475
05-09	Male	Cefpodoxime	0	0.1503	0.2454	436
10-14	Male	Cefpodoxime	0	0.0297	0.0469	123
15-19	Male	Cefpodoxime	0	0.0319	0.0526	150
20-24	Male	Cefpodoxime	0	0.0287	0.042	126
25-29	Male	Cefpodoxime	0	0.0317	0.0452	168
30-34	Male	Cefpodoxime	0	0.0395	0.0562	266
35-39	Male	Cefpodoxime	0	0.0358	0.0461	250
40-44	Male	Cefpodoxime	0	0.0291	0.0394	211
45-49	Male	Cefpodoxime	0	0.0279	0.0381	187
50-54	Male	Cefpodoxime	0	0.0343	0.0456	207
55-59	Male	Cefpodoxime	0	0.0336	0.0418	178
60-64	Male	Cefpodoxime	0	0.0425	0.053	218
65-69	Male	Cefpodoxime	0	0.0596	0.0681	257
70-74	Male	Cefpodoxime	0	0.0514	0.0585	198
75-79	Male	Cefpodoxime	0	0.0621	0.0674	192
80-84	Male	Cefpodoxime	0	0.0679	0.0724	161
85-89	Male	Cefpodoxime	0	0.067	0.0724	107
>90	Male	Cefpodoxime	0	0.0764	0.0808	55
