edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Metformin	0	0.0402	0.0441	34
05-09	Male	Metformin	6e-04	0.0411	0.0501	89
10-14	Male	Metformin	0	0.0694	0.0998	262
15-19	Male	Metformin	0	0.1031	0.1283	366
20-24	Male	Metformin	0	0.1211	0.1454	436
25-29	Male	Metformin	3e-04	0.2019	0.2462	916
30-34	Male	Metformin	6e-04	0.4455	0.5373	2545
35-39	Male	Metformin	6e-04	1.0116	1.172	6355
40-44	Male	Metformin	0.0037	2.2249	2.5317	13560
45-49	Male	Metformin	0.0102	4.6317	5.1016	25056
50-54	Male	Metformin	0.0284	8.302	8.9487	40667
55-59	Male	Metformin	0.0528	12.7748	13.5019	57510
60-64	Male	Metformin	0.0943	17.2043	17.8785	73597
65-69	Male	Metformin	0.1364	20.7989	21.368	80695
70-74	Male	Metformin	0.1551	22.5064	23.0182	77900
75-79	Male	Metformin	0.153	22.6958	23.159	65994
80-84	Male	Metformin	0.1224	21.2473	21.6247	48071
85-89	Male	Metformin	0.0826	18.0586	18.3665	27142
>90	Male	Metformin	0.0323	13.5045	13.7765	9372
