edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Nystatin	0	0.7646	1.4087	1087
05-09	Male	Nystatin	0	0.2842	0.5498	977
10-14	Male	Nystatin	0	0.165	0.3171	832
15-19	Male	Nystatin	0	0.5041	0.8982	2562
20-24	Male	Nystatin	0	0.5701	0.9911	2971
25-29	Male	Nystatin	0	0.5406	0.9255	3443
30-34	Male	Nystatin	0	0.6226	1.0476	4962
35-39	Male	Nystatin	0	0.7161	1.1527	6250
40-44	Male	Nystatin	0	0.7927	1.1674	6253
45-49	Male	Nystatin	0	0.923	1.2601	6189
50-54	Male	Nystatin	0	1.1082	1.4198	6452
55-59	Male	Nystatin	0	1.3511	1.6505	7030
60-64	Male	Nystatin	0	1.7622	2.0639	8496
65-69	Male	Nystatin	0	2.4094	2.707	10223
70-74	Male	Nystatin	0	2.9226	3.2267	10920
75-79	Male	Nystatin	0	3.6696	3.9778	11335
80-84	Male	Nystatin	0	4.2992	4.651	10339
85-89	Male	Nystatin	0	4.5656	4.8904	7227
>90	Male	Nystatin	0	5.946	6.312	4294
