edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Terazosin	0	0.0013	0.0013	1
05-09	Male	Terazosin	0	6e-04	0.0011	2
10-14	NA	NA	0	0	0	0
15-19	Male	Terazosin	0	4e-04	0.0018	5
20-24	Male	Terazosin	0	0.0027	0.0037	11
25-29	Male	Terazosin	0	0.0054	0.0067	25
30-34	Male	Terazosin	0	0.0072	0.0099	47
35-39	Male	Terazosin	0	0.0096	0.0118	64
40-44	Male	Terazosin	0	0.0125	0.0164	88
45-49	Male	Terazosin	0	0.0206	0.0285	140
50-54	Male	Terazosin	0	0.0522	0.0634	288
55-59	Male	Terazosin	0	0.1223	0.1425	607
60-64	Male	Terazosin	0	0.2956	0.3289	1354
65-69	Male	Terazosin	0	0.5169	0.5569	2103
70-74	Male	Terazosin	0	0.7919	0.8339	2822
75-79	Male	Terazosin	0	1.0858	1.1367	3239
80-84	Male	Terazosin	0	1.202	1.2339	2743
85-89	Male	Terazosin	0	1.1639	1.197	1769
>90	Male	Terazosin	0	1.1172	1.1392	775
