edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Triamcinolone	0	0.0181653042688465	0.0181653042688465	1
05-09	Male	Triamcinolone	0	0	0	0
10-14	Male	Triamcinolone	0	0	0	0
15-19	Male	Triamcinolone	0	0	0	0
20-24	Male	Triamcinolone	0	0.0226142017186793	0.0226142017186793	1
25-29	Male	Triamcinolone	0	0	0	0
30-34	Male	Triamcinolone	0	0	0	0
35-39	Male	Triamcinolone	0	0	0	0
40-44	Male	Triamcinolone	0	0	0	0
45-49	Male	Triamcinolone	0	0	0	0
50-54	Male	Triamcinolone	0	0	0	0
55-59	Male	Triamcinolone	0	0	0	0
60-64	Male	Triamcinolone	0	0	0	0
65-69	Male	Triamcinolone	0	0	0	0
70-74	Male	Triamcinolone	0	0	0	0
75-79	Male	Triamcinolone	0	0	0	0
80-84	Male	Triamcinolone	0	0	0	0
85-89	Male	Triamcinolone	0	0	0	0
>90	Male	Triamcinolone	0	0	0	0
