edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Metamizole	0	23.5766287100989	25.6113496359903	1372
05-09	Female	Metamizole	0	17.0458186478693	19.5770586350529	611
10-14	Female	Metamizole	0	12.5619834710744	14.9421487603306	452
15-19	Female	Metamizole	0	14.8846960167715	15.8280922431866	906
20-24	Female	Metamizole	0	14.4061302681992	15.4176245210728	1006
25-29	Female	Metamizole	0	13.6993158685133	14.5169364258301	870
30-34	Female	Metamizole	0	12.5	13.5094212651413	803
35-39	Female	Metamizole	0	11.6948301823657	12.3138698343651	736
40-44	Female	Metamizole	0	10.5515959095135	11.2333436628447	725
45-49	Female	Metamizole	0	9.21473245309243	9.74287699791522	701
50-54	Female	Metamizole	0	8.32538492982695	8.65240495980379	635
55-59	Female	Metamizole	0	7.07784055241682	7.34463276836158	468
60-64	Female	Metamizole	0	5.86342509831963	6.04218805863425	338
65-69	Female	Metamizole	0	5.41706615532119	5.56088207094918	232
70-74	Female	Metamizole	0	5.00813008130081	5.13821138211382	158
75-79	Female	Metamizole	0	5.12048192771084	5.29259896729776	123
80-84	Female	Metamizole	0	5.81699346405229	6.01307189542484	92
85-89	Female	Metamizole	0	4.81927710843374	4.81927710843374	40
>90	Female	Metamizole	0	5.32544378698225	5.62130177514793	19
