edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Ferric carboxymaltose	0	0.0239563993531772	0.0479127987063544	8
05-09	Male	Ferric carboxymaltose	0	0.020106564793405	0.0502664119835126	5
10-14	Male	Ferric carboxymaltose	0	0	0	0
15-19	Male	Ferric carboxymaltose	0	0	0	0
20-24	Male	Ferric carboxymaltose	0	0	0	0
25-29	Male	Ferric carboxymaltose	0	0	0	0
30-34	Male	Ferric carboxymaltose	0	0.0261506276150628	0.0261506276150628	2
35-39	Male	Ferric carboxymaltose	0	0.0279916025192442	0.0279916025192442	2
40-44	Male	Ferric carboxymaltose	0	0.0296471983397569	0.0296471983397569	2
45-49	Male	Ferric carboxymaltose	0	0.0413280066124811	0.0413280066124811	3
50-54	Male	Ferric carboxymaltose	0	0.0124177325220415	0.0124177325220415	1
55-59	Male	Ferric carboxymaltose	0	0.0451161741484322	0.0563952176855403	5
60-64	Male	Ferric carboxymaltose	0	0.0731439717176643	0.0731439717176643	6
65-69	Male	Ferric carboxymaltose	0	0.0751427712654043	0.0901713255184851	6
70-74	Male	Ferric carboxymaltose	0	0.213675213675214	0.213675213675214	10
75-79	Male	Ferric carboxymaltose	0	0.156592546194801	0.156592546194801	5
80-84	Male	Ferric carboxymaltose	0	0.0495294700346706	0.0495294700346706	1
85-89	Male	Ferric carboxymaltose	0	0.323624595469256	0.323624595469256	4
>90	Male	Ferric carboxymaltose	0	0.162866449511401	0.488599348534202	3
