edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	NA	NA	0	0	0	0
05-09	NA	NA	0	0	0	0
10-14	NA	NA	0	0	0	0
15-19	Male	Elcatonin	0	0	4e-04	1
20-24	Male	Elcatonin	0	0.001	0.002	6
25-29	Male	Elcatonin	0	5e-04	0.0013	5
30-34	Male	Elcatonin	0	0.0019	0.0027	13
35-39	Male	Elcatonin	0	0.0011	0.0015	8
40-44	Male	Elcatonin	0	0.0017	0.003	16
45-49	Male	Elcatonin	0	0.0026	0.0033	16
50-54	Male	Elcatonin	0	0.0035	0.0051	23
55-59	Male	Elcatonin	0	0.0019	0.0028	12
60-64	Male	Elcatonin	0	0.0039	0.0051	21
65-69	Male	Elcatonin	0	0.0087	0.0095	36
70-74	Male	Elcatonin	0	0.0112	0.0115	39
75-79	Male	Elcatonin	0	0.0154	0.0158	45
80-84	Male	Elcatonin	0	0.0144	0.0171	38
85-89	Male	Elcatonin	0	0.0129	0.0135	20
>90	Male	Elcatonin	0	0.0147	0.0147	10
