edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Paclitaxel	0	0	0	0
05-09	Male	Paclitaxel	0	0	0	0
10-14	Male	Paclitaxel	0	0	0	0
15-19	Male	Paclitaxel	0	0	0	0
20-24	Male	Paclitaxel	0	0	0	0
25-29	Male	Paclitaxel	0	0	0	0
30-34	Male	Paclitaxel	0	0	0	0
35-39	Male	Paclitaxel	0	0	0	0
40-44	Male	Paclitaxel	0	0.0148235991698784	0.0148235991698784	1
45-49	Male	Paclitaxel	0	0.0137760022041604	0.0137760022041604	1
50-54	Male	Paclitaxel	0.0124177325220415	0.0993418601763318	0.0993418601763318	8
55-59	Male	Paclitaxel	0.0338371306113242	0.169185653056621	0.169185653056621	15
60-64	Male	Paclitaxel	0.0243813239058881	0.109715957576496	0.109715957576496	9
65-69	Male	Paclitaxel	0.0150285542530809	0.120228434024647	0.120228434024647	8
70-74	Male	Paclitaxel	0.106837606837607	0.235042735042735	0.235042735042735	11
75-79	Male	Paclitaxel	0.0626370184779205	0.344503601628562	0.344503601628562	11
80-84	Male	Paclitaxel	0	0.445765230312036	0.445765230312036	9
85-89	Male	Paclitaxel	0	0.161812297734628	0.161812297734628	2
>90	Male	Paclitaxel	0	0	0	0
