edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Rasburicase	0	0.0059890998382943	0.0059890998382943	1
05-09	Male	Rasburicase	0	0	0	0
10-14	Male	Rasburicase	0	0.0116945386504502	0.0116945386504502	1
15-19	Male	Rasburicase	0	0.027866796711718	0.027866796711718	2
20-24	Male	Rasburicase	0	0.0146434324205594	0.0146434324205594	1
25-29	Male	Rasburicase	0	0.012721027859051	0.012721027859051	1
30-34	Male	Rasburicase	0	0	0	0
35-39	Male	Rasburicase	0	0	0	0
40-44	Male	Rasburicase	0	0	0.0148235991698784	1
45-49	Male	Rasburicase	0	0	0	0
50-54	Male	Rasburicase	0	0	0	0
55-59	Male	Rasburicase	0	0.0225580870742161	0.0225580870742161	2
60-64	Male	Rasburicase	0	0.0487626478117762	0.0487626478117762	4
65-69	Male	Rasburicase	0	0.0751427712654043	0.0751427712654043	5
70-74	Male	Rasburicase	0	0.0854700854700855	0.0854700854700855	4
75-79	Male	Rasburicase	0	0.0626370184779205	0.0626370184779205	2
80-84	Male	Rasburicase	0	0.0495294700346706	0.0495294700346706	1
85-89	Male	Rasburicase	0	0.161812297734628	0.161812297734628	2
>90	Male	Rasburicase	0	0	0	0
