edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Prednicarbate	0	0	0	0
05-09	Female	Prednicarbate	0	0	0	0
10-14	Female	Prednicarbate	0	0	0	0
15-19	Female	Prednicarbate	0	0	0	0
20-24	Female	Prednicarbate	0	0	0	0
25-29	Female	Prednicarbate	0	0	0	0
30-34	Female	Prednicarbate	0	0	0	0
35-39	Female	Prednicarbate	0	0	0	0
40-44	Female	Prednicarbate	0	0	0	0
45-49	Female	Prednicarbate	0	0	0	0
50-54	Female	Prednicarbate	0	0	0	0
55-59	Female	Prednicarbate	0	0	0	0
60-64	Female	Prednicarbate	0	0	0	0
65-69	Female	Prednicarbate	0	0	0	0
70-74	Female	Prednicarbate	0	0	0	0
75-79	Female	Prednicarbate	0	0	0	0
80-84	Female	Prednicarbate	0	0	0	0
85-89	Female	Prednicarbate	0	0	0	0
>90	Female	Prednicarbate	0	0	0	0
