edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Benazepril	0	0	0	0
05-09	Female	Benazepril	0	0	0	0
10-14	Female	Benazepril	0	0	0	0
15-19	Female	Benazepril	0	0	0	0
20-24	Female	Benazepril	0	0.00752162467092892	0.00752162467092892	1
25-29	Female	Benazepril	0	0.00648971380362126	0.00648971380362126	1
30-34	Female	Benazepril	0	0.0147242877125819	0.0220864315688729	3
35-39	Female	Benazepril	0.0170053566873565	0.119037496811496	0.136042853498852	16
40-44	Female	Benazepril	0.0102270402945388	0.173859685007159	0.184086725301698	18
45-49	Female	Benazepril	0.0195007800312012	0.380265210608424	0.390015600624025	40
50-54	Female	Benazepril	0.073875704127805	0.507895465878659	0.535598854926586	58
55-59	Female	Benazepril	0.00874737578726382	0.743526941917425	0.769769069279216	88
60-64	Female	Benazepril	0.0740329446603739	0.916157690172127	0.96242828058486	104
65-69	Female	Benazepril	0.134408602150538	1.35528673835125	1.42249103942652	127
70-74	Female	Benazepril	0.142630744849445	1.31537242472266	1.3946117274168	88
75-79	Female	Benazepril	0.0661084178052005	1.54252974878801	1.76289114147201	80
80-84	Female	Benazepril	0.0301841231512225	2.17325686688802	2.29399335949291	76
85-89	Female	Benazepril	0	1.85840707964602	2.07964601769911	47
>90	Female	Benazepril	0	0.673854447439353	0.741239892183288	11
