edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Durvalumab	0	0	0	0
05-09	Female	Durvalumab	0	0	0	0
10-14	Female	Durvalumab	0	0	0	0
15-19	Female	Durvalumab	0	0	0	0
20-24	Female	Durvalumab	0	0	0	0
25-29	Female	Durvalumab	0	0	0	0
30-34	Female	Durvalumab	0	0	0	0
35-39	Female	Durvalumab	0	0	0	0
40-44	Female	Durvalumab	0	0.0102270402945388	0.0102270402945388	1
45-49	Female	Durvalumab	0	0	0	0
50-54	Female	Durvalumab	0	0.00923446301597562	0.0184689260319512	2
55-59	Female	Durvalumab	0	0.0174947515745276	0.0262421273617915	3
60-64	Female	Durvalumab	0	0.0185082361650935	0.0185082361650935	2
65-69	Female	Durvalumab	0	0.0112007168458781	0.0112007168458781	1
70-74	Female	Durvalumab	0	0	0	0
75-79	Female	Durvalumab	0	0	0	0
80-84	Female	Durvalumab	0	0	0	0
85-89	Female	Durvalumab	0	0	0	0
>90	Female	Durvalumab	0	0	0	0
