edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Darunavir	0	0	0	0
05-09	Female	Darunavir	0	0	0	0
10-14	Female	Darunavir	0	0	0	0
15-19	Female	Darunavir	0.00960984047664809	0.0384393619065923	0.0384393619065923	4
20-24	Female	Darunavir	0	0.00752162467092892	0.00752162467092892	1
25-29	Female	Darunavir	0.00648971380362126	0.0454279966253488	0.0454279966253488	7
30-34	Female	Darunavir	0.00736214385629095	0.0809835824192005	0.0809835824192005	11
35-39	Female	Darunavir	0.0170053566873565	0.102032140124139	0.102032140124139	12
40-44	Female	Darunavir	0.0204540805890775	0.112497443239926	0.122724483534465	12
45-49	Female	Darunavir	0.00975039001560062	0.0975039001560062	0.0975039001560062	10
50-54	Female	Darunavir	0.0369378520639025	0.120048019207683	0.120048019207683	13
55-59	Female	Darunavir	0.0349895031490553	0.0699790062981106	0.0699790062981106	8
60-64	Female	Darunavir	0.0185082361650935	0.0370164723301869	0.0370164723301869	4
65-69	Female	Darunavir	0	0.0224014336917563	0.0224014336917563	2
70-74	Female	Darunavir	0	0	0	0
75-79	Female	Darunavir	0	0	0	0
80-84	Female	Darunavir	0	0	0	0
85-89	Female	Darunavir	0	0	0	0
>90	Female	Darunavir	0	0	0	0
