edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	NA	NA	0	0	0	0
05-09	NA	NA	0	0	0	0
10-14	NA	NA	0	0	0	0
15-19	NA	NA	0	0	0	0
20-24	Female	Galantamine	0	0	6e-04	2
25-29	Female	Galantamine	2e-04	4e-04	7e-04	3
30-34	NA	NA	0	0	0	0
35-39	Female	Galantamine	2e-04	7e-04	0.001	6
40-44	Female	Galantamine	4e-04	5e-04	7e-04	4
45-49	Female	Galantamine	2e-04	0.0019	0.0019	10
50-54	Female	Galantamine	0.002	0.0042	0.0048	24
55-59	Female	Galantamine	0.0046	0.0126	0.0139	66
60-64	Female	Galantamine	0.014	0.0296	0.032	147
65-69	Female	Galantamine	0.033	0.0707	0.0736	310
70-74	Female	Galantamine	0.0825	0.187	0.1957	766
75-79	Female	Galantamine	0.2597	0.5723	0.5994	2142
80-84	Female	Galantamine	0.5307	1.1218	1.1715	3728
85-89	Female	Galantamine	0.6914	1.3524	1.3979	3534
>90	Female	Galantamine	0.5501	1.0154	1.0456	1589
