edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Cyclophosphamide	0	0.0407497962510187	0.0407497962510187	6
05-09	Female	Cyclophosphamide	0.0111172873818788	0.0778210116731518	0.0778210116731518	7
10-14	Female	Cyclophosphamide	0.0122684333210649	0.0490737332842596	0.0490737332842596	4
15-19	Female	Cyclophosphamide	0	0.0576590428598885	0.0576590428598885	6
20-24	Female	Cyclophosphamide	0	0	0	0
25-29	Female	Cyclophosphamide	0	0	0	0
30-34	Female	Cyclophosphamide	0	0.0294485754251638	0.0294485754251638	4
35-39	Female	Cyclophosphamide	0	0.0765241050931043	0.0765241050931043	9
40-44	Female	Cyclophosphamide	0.0102270402945388	0.143178564123543	0.143178564123543	14
45-49	Female	Cyclophosphamide	0.0292511700468019	0.117004680187207	0.117004680187207	12
50-54	Female	Cyclophosphamide	0.00923446301597562	0.129282482223659	0.129282482223659	14
55-59	Female	Cyclophosphamide	0.00874737578726382	0.122463261021693	0.122463261021693	14
60-64	Female	Cyclophosphamide	0.00925411808254673	0.185082361650935	0.185082361650935	20
65-69	Female	Cyclophosphamide	0	0.168010752688172	0.168010752688172	15
70-74	Female	Cyclophosphamide	0	0.1743264659271	0.1743264659271	11
75-79	Female	Cyclophosphamide	0	0.0881445570736007	0.0881445570736007	4
80-84	Female	Cyclophosphamide	0	0.0603682463024449	0.0603682463024449	2
85-89	Female	Cyclophosphamide	0	0.0442477876106195	0.0442477876106195	1
>90	Female	Cyclophosphamide	0	0.0673854447439353	0.0673854447439353	1
