edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Tetryzoline	0	0	0	0
05-09	Male	Tetryzoline	0	0	0.0100532823967025	1
10-14	Male	Tetryzoline	0	0	0.0233890773009005	2
15-19	Male	Tetryzoline	0	0	0	0
20-24	Male	Tetryzoline	0	0	0.0146434324205594	1
25-29	Male	Tetryzoline	0	0	0.025442055718102	2
30-34	Male	Tetryzoline	0	0	0.0130753138075314	1
35-39	Male	Tetryzoline	0	0	0.0139958012596221	1
40-44	Male	Tetryzoline	0	0	0.0148235991698784	1
45-49	Male	Tetryzoline	0	0	0.0413280066124811	3
50-54	Male	Tetryzoline	0	0	0	0
55-59	Male	Tetryzoline	0	0	0.0676742612226483	6
60-64	Male	Tetryzoline	0	0	0.0365719858588321	3
65-69	Male	Tetryzoline	0	0	0.135256988277728	9
70-74	Male	Tetryzoline	0	0	0.0854700854700855	4
75-79	Male	Tetryzoline	0	0	0.0626370184779205	2
80-84	Male	Tetryzoline	0	0	0.0495294700346706	1
85-89	Male	Tetryzoline	0	0	0	0
>90	Male	Tetryzoline	0	0	0	0
