edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Tocilizumab	0	0.00679163270850312	0.00679163270850312	1
05-09	Female	Tocilizumab	0	0	0	0
10-14	Female	Tocilizumab	0	0.0122684333210649	0.0368052999631947	3
15-19	Female	Tocilizumab	0	0	0	0
20-24	Female	Tocilizumab	0	0	0	0
25-29	Female	Tocilizumab	0	0	0	0
30-34	Female	Tocilizumab	0	0.0147242877125819	0.0220864315688729	3
35-39	Female	Tocilizumab	0	0.00850267834367826	0.0170053566873565	2
40-44	Female	Tocilizumab	0	0.0306811208836163	0.040908161178155	4
45-49	Female	Tocilizumab	0	0.0390015600624025	0.0585023400936037	6
50-54	Female	Tocilizumab	0	0.00923446301597562	0.0184689260319512	2
55-59	Female	Tocilizumab	0	0.0612316305108467	0.0787263820853744	9
60-64	Female	Tocilizumab	0	0.0555247084952804	0.0555247084952804	6
65-69	Female	Tocilizumab	0	0.0336021505376344	0.0336021505376344	3
70-74	Female	Tocilizumab	0	0.0475435816164818	0.0792393026941363	5
75-79	Female	Tocilizumab	0	0.0440722785368004	0.0440722785368004	2
80-84	Female	Tocilizumab	0	0	0	0
85-89	Female	Tocilizumab	0	0	0	0
>90	Female	Tocilizumab	0	0	0	0
