edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	NA	NA	0	0	0	0
05-09	Male	Modafinil	0	0.0011	0.0017	3
10-14	Male	Modafinil	0	0.0027	0.003	8
15-19	Male	Modafinil	0	0.0039	0.0067	19
20-24	Male	Modafinil	0	0.005	0.01	30
25-29	Male	Modafinil	0	0.0067	0.0148	55
30-34	Male	Modafinil	2e-04	0.008	0.0148	70
35-39	Male	Modafinil	0	0.0118	0.0166	90
40-44	Male	Modafinil	0	0.0164	0.0213	114
45-49	Male	Modafinil	0	0.0226	0.0295	145
50-54	Male	Modafinil	0	0.0194	0.0224	102
55-59	Male	Modafinil	0	0.0225	0.0279	119
60-64	Male	Modafinil	0	0.0199	0.0221	91
65-69	Male	Modafinil	0	0.0214	0.0238	90
70-74	Male	Modafinil	0	0.0157	0.0165	56
75-79	Male	Modafinil	0	0.0123	0.0123	35
80-84	Male	Modafinil	0	0.0148	0.0157	35
85-89	Male	Modafinil	0	0.0129	0.0129	19
>90	Male	Modafinil	0	0.0103	0.0118	8
