edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Desloratadine	0	0	0	0
05-09	Female	Desloratadine	0	0	0	0
10-14	Female	Desloratadine	0	0	0	0
15-19	Female	Desloratadine	0	0.00960984047664809	0.0192196809532962	2
20-24	Female	Desloratadine	0	0.00752162467092892	0.00752162467092892	1
25-29	Female	Desloratadine	0	0.00648971380362126	0.0129794276072425	2
30-34	Female	Desloratadine	0	0.00736214385629095	0.0220864315688729	3
35-39	Female	Desloratadine	0	0.0425133917183913	0.0595187484057478	7
40-44	Female	Desloratadine	0	0.040908161178155	0.040908161178155	4
45-49	Female	Desloratadine	0	0.0682527301092044	0.078003120124805	8
50-54	Female	Desloratadine	0	0.0554067780958537	0.073875704127805	8
55-59	Female	Desloratadine	0	0.0437368789363191	0.0612316305108467	7
60-64	Female	Desloratadine	0	0.0925411808254673	0.111049416990561	12
65-69	Female	Desloratadine	0	0.0448028673835125	0.0672043010752688	6
70-74	Female	Desloratadine	0	0.0792393026941363	0.110935023771791	7
75-79	Female	Desloratadine	0	0.0661084178052005	0.0881445570736007	4
80-84	Female	Desloratadine	0	0.0301841231512225	0.0301841231512225	1
85-89	Female	Desloratadine	0	0.0442477876106195	0.0884955752212389	2
>90	Female	Desloratadine	0	0	0	0
