edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Alvimopan	0	0	0	0
05-09	Male	Alvimopan	0	0	0	0
10-14	Male	Alvimopan	0	0	0	0
15-19	Male	Alvimopan	0	0	0	0
20-24	Male	Alvimopan	0	0	0	0
25-29	Male	Alvimopan	0	0.0890471950133571	0.0890471950133571	7
30-34	Male	Alvimopan	0	0.0784518828451883	0.0784518828451883	6
35-39	Male	Alvimopan	0	0	0	0
40-44	Male	Alvimopan	0	0.118588793359028	0.118588793359028	8
45-49	Male	Alvimopan	0	0.123984019837443	0.123984019837443	9
50-54	Male	Alvimopan	0	0.149012790264498	0.149012790264498	12
55-59	Male	Alvimopan	0	0.157906609519513	0.157906609519513	14
60-64	Male	Alvimopan	0	0.219431915152993	0.231622577105937	19
65-69	Male	Alvimopan	0	0.165314096783889	0.18034265103697	12
70-74	Male	Alvimopan	0	0.32051282051282	0.341880341880342	16
75-79	Male	Alvimopan	0	0.219229564672722	0.219229564672722	7
80-84	Male	Alvimopan	0	0.247647350173353	0.247647350173353	5
85-89	Male	Alvimopan	0	0.0809061488673139	0.0809061488673139	1
>90	Male	Alvimopan	0	0	0	0
