edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Glucagon	0	0.0363	0.0492	38
05-09	Male	Glucagon	0	0.1075	0.1356	241
10-14	Male	Glucagon	0	0.247	0.2778	729
15-19	Male	Glucagon	0	0.238	0.2612	745
20-24	Male	Glucagon	0	0.2042	0.2389	716
25-29	Male	Glucagon	0	0.2145	0.2427	903
30-34	Male	Glucagon	0	0.2379	0.2633	1247
35-39	Male	Glucagon	0	0.2482	0.2794	1515
40-44	Male	Glucagon	0	0.2718	0.3032	1624
45-49	Male	Glucagon	0	0.3252	0.3553	1745
50-54	Male	Glucagon	0	0.4269	0.4566	2075
55-59	Male	Glucagon	0	0.5193	0.5501	2343
60-64	Male	Glucagon	0	0.6462	0.6807	2802
65-69	Male	Glucagon	0	0.7708	0.8172	3086
70-74	Male	Glucagon	0	0.7946	0.8401	2843
75-79	Male	Glucagon	0	0.8528	0.9019	2570
80-84	Male	Glucagon	0	0.9141	0.9613	2137
85-89	Male	Glucagon	0	0.8925	0.9419	1392
>90	Male	Glucagon	0	0.8687	0.9173	624
