edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Gliclazide	0.0013	0.0078	0.0078	6
05-09	Male	Gliclazide	0.0017	0.0045	0.0051	9
10-14	Male	Gliclazide	4e-04	0.0042	0.0046	12
15-19	Male	Gliclazide	7e-04	0.0074	0.0088	25
20-24	Male	Gliclazide	0.0013	0.0107	0.0117	35
25-29	Male	Gliclazide	0.0032	0.0298	0.0325	121
30-34	Male	Gliclazide	0.0065	0.0709	0.0756	358
35-39	Male	Gliclazide	0.0186	0.1831	0.1983	1075
40-44	Male	Gliclazide	0.0678	0.4386	0.4651	2491
45-49	Male	Gliclazide	0.1942	0.9543	1.0011	4917
50-54	Male	Gliclazide	0.4617	1.7769	1.8517	8415
55-59	Male	Gliclazide	0.8776	2.8516	2.9532	12579
60-64	Male	Gliclazide	1.3781	3.872	3.991	16429
65-69	Male	Gliclazide	1.8713	4.8193	4.9298	18617
70-74	Male	Gliclazide	2.1662	5.2921	5.4003	18276
75-79	Male	Gliclazide	2.3294	5.4657	5.5773	15893
80-84	Male	Gliclazide	2.3293	5.3028	5.404	12013
85-89	Male	Gliclazide	2.0321	4.6339	4.7212	6977
>90	Male	Gliclazide	1.6346	3.6484	3.6955	2514
