edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Permethrin	0	0.896023893970506	1.45603882770207	78
05-09	Female	Permethrin	0	1.28164049983979	2.4991989746876	78
10-14	Female	Permethrin	0	0.495867768595041	0.958677685950413	29
15-19	Female	Permethrin	0	0.157232704402516	0.227113906359189	13
20-24	Female	Permethrin	0	0.153256704980843	0.199233716475096	13
25-29	Female	Permethrin	0	0.300350408810279	0.367094944101452	22
30-34	Female	Permethrin	0	0.185060565275908	0.218707940780619	13
35-39	Female	Permethrin	0	0.234231219675422	0.334616028107746	20
40-44	Female	Permethrin	0	0.294391075302138	0.340873876665634	22
45-49	Female	Permethrin	0	0.19457956914524	0.222376650451703	16
50-54	Female	Permethrin	0	0.14988418040605	0.177135849570786	13
55-59	Female	Permethrin	0	0.188323917137476	0.204017576898933	13
60-64	Female	Permethrin	0	0.0357525920629246	0.0357525920629246	2
65-69	Female	Permethrin	0	0.167785234899329	0.191754554170662	8
70-74	Female	Permethrin	0	0.0975609756097561	0.0975609756097561	3
75-79	Female	Permethrin	0	0.0860585197934596	0.0860585197934596	2
80-84	Female	Permethrin	0	0.130718954248366	0.130718954248366	2
85-89	Female	Permethrin	0	0.120481927710843	0.240963855421687	2
>90	Female	Permethrin	0	0	0	0
