edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Sirolimus	0	0.0179672995148829	0.0179672995148829	3
05-09	Male	Sirolimus	0	0	0	0
10-14	Male	Sirolimus	0	0.0116945386504502	0.0116945386504502	1
15-19	Male	Sirolimus	0	0.041800195067577	0.055733593423436	4
20-24	Male	Sirolimus	0	0.0732171621027969	0.0878605945233563	6
25-29	Male	Sirolimus	0	0.012721027859051	0.038163083577153	3
30-34	Male	Sirolimus	0	0.0784518828451883	0.0784518828451883	6
35-39	Male	Sirolimus	0	0.0279916025192442	0.0279916025192442	2
40-44	Male	Sirolimus	0	0.177883190038541	0.19270678920842	13
45-49	Male	Sirolimus	0.0137760022041604	0.234192037470726	0.220416035266566	16
50-54	Male	Sirolimus	0	0.198683720352664	0.211101452874705	17
55-59	Male	Sirolimus	0	0.157906609519513	0.203022783667945	18
60-64	Male	Sirolimus	0.0365719858588321	0.207241253200049	0.207241253200049	17
65-69	Male	Sirolimus	0.0150285542530809	0.210399759543132	0.315599639314698	21
70-74	Male	Sirolimus	0.0213675213675214	0.128205128205128	0.14957264957265	7
75-79	Male	Sirolimus	0.0313185092389602	0.187911055433761	0.219229564672722	7
80-84	Male	Sirolimus	0	0	0	0
85-89	Male	Sirolimus	0	0	0	0
>90	Male	Sirolimus	0	0	0	0
