edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Oxazepam	0	0	0	0
05-09	Male	Oxazepam	0	0	0	0
10-14	Male	Oxazepam	0	0	0	0
15-19	Male	Oxazepam	0	0	0	0
20-24	Male	Oxazepam	0	0	0	0
25-29	Male	Oxazepam	0	0	0	0
30-34	Male	Oxazepam	0	0.0261506276150628	0.0261506276150628	2
35-39	Male	Oxazepam	0	0	0	0
40-44	Male	Oxazepam	0	0.0148235991698784	0.0148235991698784	1
45-49	Male	Oxazepam	0	0	0	0
50-54	Male	Oxazepam	0	0	0	0
55-59	Male	Oxazepam	0	0	0	0
60-64	Male	Oxazepam	0	0.0365719858588321	0.0365719858588321	3
65-69	Male	Oxazepam	0	0.0150285542530809	0.0150285542530809	1
70-74	Male	Oxazepam	0	0	0	0
75-79	Male	Oxazepam	0	0.0313185092389602	0.0313185092389602	1
80-84	Male	Oxazepam	0	0	0	0
85-89	Male	Oxazepam	0	0	0	0
>90	Male	Oxazepam	0	0	0	0
