age_group	gender	name_i	name_j	patient
00-04	Female	Fluvoxamine	Ropinirole	0
05-09	Female	Fluvoxamine	Ropinirole	0
10-14	Female	Fluvoxamine	Ropinirole	0
15-19	Female	Fluvoxamine	Ropinirole	0
20-24	Female	Fluvoxamine	Ropinirole	0
25-29	Female	Fluvoxamine	Ropinirole	0
30-34	Female	Fluvoxamine	Ropinirole	0
35-39	Female	Fluvoxamine	Ropinirole	0
40-44	Female	Fluvoxamine	Ropinirole	0
45-49	Female	Fluvoxamine	Ropinirole	9.75039001560062e-05
50-54	Female	Fluvoxamine	Ropinirole	0
55-59	Female	Fluvoxamine	Ropinirole	0
60-64	Female	Fluvoxamine	Ropinirole	0
65-69	Female	Fluvoxamine	Ropinirole	0
70-74	Female	Fluvoxamine	Ropinirole	0
75-79	Female	Fluvoxamine	Ropinirole	0
80-84	Female	Fluvoxamine	Ropinirole	0
85-89	Female	Fluvoxamine	Ropinirole	0
>90	Female	Fluvoxamine	Ropinirole	0
