age_group	gender	name_i	name_j	patient
00-04	Male	Trimethobenzamide	Potassium chloride	0
05-09	Male	Trimethobenzamide	Potassium chloride	0
10-14	Male	Trimethobenzamide	Potassium chloride	0
15-19	Male	Trimethobenzamide	Potassium chloride	0
20-24	Male	Trimethobenzamide	Potassium chloride	0
25-29	Male	Trimethobenzamide	Potassium chloride	0
30-34	Male	Trimethobenzamide	Potassium chloride	0
35-39	Male	Trimethobenzamide	Potassium chloride	0.000139958012596221
40-44	Male	Trimethobenzamide	Potassium chloride	0
45-49	Male	Trimethobenzamide	Potassium chloride	0.000137760022041604
50-54	Male	Trimethobenzamide	Potassium chloride	0.00024835465044083
55-59	Male	Trimethobenzamide	Potassium chloride	0
60-64	Male	Trimethobenzamide	Potassium chloride	0
65-69	Male	Trimethobenzamide	Potassium chloride	0
70-74	Male	Trimethobenzamide	Potassium chloride	0.000213675213675214
75-79	Male	Trimethobenzamide	Potassium chloride	0
80-84	Male	Trimethobenzamide	Potassium chloride	0
85-89	Male	Trimethobenzamide	Potassium chloride	0
>90	Male	Trimethobenzamide	Potassium chloride	0
