age_group	gender	name_i	name_j	patient
00-04	Male	Tetracycline	Isotretinoin	0
05-09	Male	Tetracycline	Isotretinoin	0
10-14	Male	Tetracycline	Isotretinoin	0
15-19	Male	Tetracycline	Isotretinoin	0
20-24	Male	Tetracycline	Isotretinoin	0
25-29	Male	Tetracycline	Isotretinoin	0
30-34	Male	Tetracycline	Isotretinoin	2.11126359125937e-06
35-39	Male	Tetracycline	Isotretinoin	0
40-44	Male	Tetracycline	Isotretinoin	0
45-49	Male	Tetracycline	Isotretinoin	0
50-54	Male	Tetracycline	Isotretinoin	0
55-59	Male	Tetracycline	Isotretinoin	0
60-64	Male	Tetracycline	Isotretinoin	0
65-69	Male	Tetracycline	Isotretinoin	0
70-74	Male	Tetracycline	Isotretinoin	0
75-79	Male	Tetracycline	Isotretinoin	0
80-84	Male	Tetracycline	Isotretinoin	0
85-89	Male	Tetracycline	Isotretinoin	0
>90	Male	Tetracycline	Isotretinoin	0
