age_group	gender	name_i	name_j	patient
00-04	Female	Phenylephrine	Imipramine	0
05-09	Female	Phenylephrine	Imipramine	0
10-14	Female	Phenylephrine	Imipramine	0
15-19	Female	Phenylephrine	Imipramine	0
20-24	Female	Phenylephrine	Imipramine	0
25-29	Female	Phenylephrine	Imipramine	0
30-34	Female	Phenylephrine	Imipramine	0
35-39	Female	Phenylephrine	Imipramine	0
40-44	Female	Phenylephrine	Imipramine	0
45-49	Female	Phenylephrine	Imipramine	0
50-54	Female	Phenylephrine	Imipramine	0
55-59	Female	Phenylephrine	Imipramine	0
60-64	Female	Phenylephrine	Imipramine	0
65-69	Female	Phenylephrine	Imipramine	0
70-74	Female	Phenylephrine	Imipramine	0
75-79	Female	Phenylephrine	Imipramine	0
80-84	Female	Phenylephrine	Imipramine	0
85-89	Female	Phenylephrine	Imipramine	0
>90	Female	Phenylephrine	Imipramine	0
