age_group	gender	name_i	name_j	patient
00-04	Male	Fenofibrate	Rosuvastatin	0
05-09	Male	Fenofibrate	Rosuvastatin	0
10-14	Male	Fenofibrate	Rosuvastatin	0
15-19	Male	Fenofibrate	Rosuvastatin	0
20-24	Male	Fenofibrate	Rosuvastatin	3.33592423448879e-06
25-29	Male	Fenofibrate	Rosuvastatin	8.06399587123411e-06
30-34	Male	Fenofibrate	Rosuvastatin	4.0114008233928e-05
35-39	Male	Fenofibrate	Rosuvastatin	0.000112499838627281
40-44	Male	Fenofibrate	Rosuvastatin	0.000238977623852954
45-49	Male	Fenofibrate	Rosuvastatin	0.000488660033106717
50-54	Male	Fenofibrate	Rosuvastatin	0.000712959132478369
55-59	Male	Fenofibrate	Rosuvastatin	0.000866319199887308
60-64	Male	Fenofibrate	Rosuvastatin	0.000784643339519789
65-69	Male	Fenofibrate	Rosuvastatin	0.000688477273629996
70-74	Male	Fenofibrate	Rosuvastatin	0.000452090252579574
75-79	Male	Fenofibrate	Rosuvastatin	0.000263194834362718
80-84	Male	Fenofibrate	Rosuvastatin	0.000152948532818707
85-89	Male	Fenofibrate	Rosuvastatin	0.000108269048585736
>90	Male	Fenofibrate	Rosuvastatin	0
