age_group	gender	name_i	name_j	patient
00-04	Female	Trimethobenzamide	Scopolamine	0
05-09	Female	Trimethobenzamide	Scopolamine	0
10-14	Female	Trimethobenzamide	Scopolamine	0
15-19	Female	Trimethobenzamide	Scopolamine	0
20-24	Female	Trimethobenzamide	Scopolamine	0
25-29	Female	Trimethobenzamide	Scopolamine	0
30-34	Female	Trimethobenzamide	Scopolamine	7.36214385629095e-05
35-39	Female	Trimethobenzamide	Scopolamine	0
40-44	Female	Trimethobenzamide	Scopolamine	0.000102270402945388
45-49	Female	Trimethobenzamide	Scopolamine	0
50-54	Female	Trimethobenzamide	Scopolamine	0
55-59	Female	Trimethobenzamide	Scopolamine	0
60-64	Female	Trimethobenzamide	Scopolamine	0
65-69	Female	Trimethobenzamide	Scopolamine	0
70-74	Female	Trimethobenzamide	Scopolamine	0
75-79	Female	Trimethobenzamide	Scopolamine	0
80-84	Female	Trimethobenzamide	Scopolamine	0
85-89	Female	Trimethobenzamide	Scopolamine	0
>90	Female	Trimethobenzamide	Scopolamine	0
