age_group	gender	name_i	name_j	patient
00-04	Male	Glimepiride	Gemfibrozil	0
05-09	Male	Glimepiride	Gemfibrozil	0
10-14	Male	Glimepiride	Gemfibrozil	3.81101918085954e-06
15-19	Male	Glimepiride	Gemfibrozil	3.50585653333894e-06
20-24	Male	Glimepiride	Gemfibrozil	0
25-29	Male	Glimepiride	Gemfibrozil	5.37599724748941e-06
30-34	Male	Glimepiride	Gemfibrozil	1.05563179562968e-05
35-39	Male	Glimepiride	Gemfibrozil	2.39753754451582e-05
40-44	Male	Glimepiride	Gemfibrozil	7.65475201403993e-05
45-49	Male	Glimepiride	Gemfibrozil	0.000152706260345849
50-54	Male	Glimepiride	Gemfibrozil	0.000316870725545942
55-59	Male	Glimepiride	Gemfibrozil	0.000335728036812697
60-64	Male	Glimepiride	Gemfibrozil	0.000437262542147251
65-69	Male	Glimepiride	Gemfibrozil	0.000481934091540997
70-74	Male	Glimepiride	Gemfibrozil	0.000395948325788646
75-79	Male	Glimepiride	Gemfibrozil	0.000277231892195396
80-84	Male	Glimepiride	Gemfibrozil	0.00019343490915307
85-89	Male	Glimepiride	Gemfibrozil	9.47354175125186e-05
>90	Male	Glimepiride	Gemfibrozil	8.81976804010055e-05
