age_group	gender	name_i	name_j	patient
00-04	Male	Fluoxetine	Naratriptan	0
05-09	Male	Fluoxetine	Naratriptan	0
10-14	Male	Fluoxetine	Naratriptan	0
15-19	Male	Fluoxetine	Naratriptan	0
20-24	Male	Fluoxetine	Naratriptan	0
25-29	Male	Fluoxetine	Naratriptan	0
30-34	Male	Fluoxetine	Naratriptan	0
35-39	Male	Fluoxetine	Naratriptan	0
40-44	Male	Fluoxetine	Naratriptan	0
45-49	Male	Fluoxetine	Naratriptan	4.07216694255598e-06
50-54	Male	Fluoxetine	Naratriptan	4.40098229924919e-06
55-59	Male	Fluoxetine	Naratriptan	2.3477485091797e-06
60-64	Male	Fluoxetine	Naratriptan	0
65-69	Male	Fluoxetine	Naratriptan	0
70-74	Male	Fluoxetine	Naratriptan	0
75-79	Male	Fluoxetine	Naratriptan	0
80-84	Male	Fluoxetine	Naratriptan	0
85-89	Male	Fluoxetine	Naratriptan	0
>90	Male	Fluoxetine	Naratriptan	0
