age_group	gender	name_i	name_j	patient
00-04	Female	Simvastatin	Itraconazole	0
05-09	Female	Simvastatin	Itraconazole	0
10-14	Female	Simvastatin	Itraconazole	0
15-19	Female	Simvastatin	Itraconazole	3.33895390574133e-06
20-24	Female	Simvastatin	Itraconazole	5.58345733261493e-06
25-29	Female	Simvastatin	Itraconazole	1.5552099533437e-05
30-34	Female	Simvastatin	Itraconazole	1.28636980926811e-05
35-39	Female	Simvastatin	Itraconazole	4.42043054993556e-05
40-44	Female	Simvastatin	Itraconazole	0.000100215727539809
45-49	Female	Simvastatin	Itraconazole	0.000211649010351904
50-54	Female	Simvastatin	Itraconazole	0.00043535045711798
55-59	Female	Simvastatin	Itraconazole	0.000804255202985194
60-64	Female	Simvastatin	Itraconazole	0.00107895792282072
65-69	Female	Simvastatin	Itraconazole	0.00114421364985163
70-74	Female	Simvastatin	Itraconazole	0.0010373603012944
75-79	Female	Simvastatin	Itraconazole	0.000789146714127405
80-84	Female	Simvastatin	Itraconazole	0.000609614308967615
85-89	Female	Simvastatin	Itraconazole	0.000454881671433035
>90	Female	Simvastatin	Itraconazole	0.000394825158259084
