age_group	gender	name_i	name_j	patient
00-04	Female	Disopyramide	Galantamine	0
05-09	Female	Disopyramide	Galantamine	0
10-14	Female	Disopyramide	Galantamine	0
15-19	Female	Disopyramide	Galantamine	0
20-24	Female	Disopyramide	Galantamine	0
25-29	Female	Disopyramide	Galantamine	0
30-34	Female	Disopyramide	Galantamine	0
35-39	Female	Disopyramide	Galantamine	0
40-44	Female	Disopyramide	Galantamine	0
45-49	Female	Disopyramide	Galantamine	0
50-54	Female	Disopyramide	Galantamine	0
55-59	Female	Disopyramide	Galantamine	0
60-64	Female	Disopyramide	Galantamine	0
65-69	Female	Disopyramide	Galantamine	0
70-74	Female	Disopyramide	Galantamine	0
75-79	Female	Disopyramide	Galantamine	2.79839260328867e-06
80-84	Female	Disopyramide	Galantamine	3.14234179880214e-06
85-89	Female	Disopyramide	Galantamine	0
>90	Female	Disopyramide	Galantamine	0
