age_group	gender	name_i	name_j	patient
00-04	Male	Clindamycin	Mivacurium	0
05-09	Male	Clindamycin	Mivacurium	0
10-14	Male	Clindamycin	Mivacurium	0
15-19	Male	Clindamycin	Mivacurium	0.00013933398355859
20-24	Male	Clindamycin	Mivacurium	0
25-29	Male	Clindamycin	Mivacurium	0
30-34	Male	Clindamycin	Mivacurium	0
35-39	Male	Clindamycin	Mivacurium	0
40-44	Male	Clindamycin	Mivacurium	0
45-49	Male	Clindamycin	Mivacurium	0
50-54	Male	Clindamycin	Mivacurium	0
55-59	Male	Clindamycin	Mivacurium	0
60-64	Male	Clindamycin	Mivacurium	0
65-69	Male	Clindamycin	Mivacurium	0
70-74	Male	Clindamycin	Mivacurium	0
75-79	Male	Clindamycin	Mivacurium	0
80-84	Male	Clindamycin	Mivacurium	0
85-89	Male	Clindamycin	Mivacurium	0
>90	Male	Clindamycin	Mivacurium	0
