age_group	gender	name_i	name_j	patient
00-04	Female	Phenytoin	Oxcarbazepine	0
05-09	Female	Phenytoin	Oxcarbazepine	0
10-14	Female	Phenytoin	Oxcarbazepine	4.03691353738586e-06
15-19	Female	Phenytoin	Oxcarbazepine	6.67790781148266e-06
20-24	Female	Phenytoin	Oxcarbazepine	0
25-29	Female	Phenytoin	Oxcarbazepine	4.44345700955343e-06
30-34	Female	Phenytoin	Oxcarbazepine	9.18835578048651e-06
35-39	Female	Phenytoin	Oxcarbazepine	1.70016559612906e-05
40-44	Female	Phenytoin	Oxcarbazepine	2.28562185617109e-05
45-49	Female	Phenytoin	Oxcarbazepine	2.07869563738477e-05
50-54	Female	Phenytoin	Oxcarbazepine	2.18669179374328e-05
55-59	Female	Phenytoin	Oxcarbazepine	6.2996491095446e-06
60-64	Female	Phenytoin	Oxcarbazepine	1.96174167785586e-05
65-69	Female	Phenytoin	Oxcarbazepine	2.13649851632047e-05
70-74	Female	Phenytoin	Oxcarbazepine	1.78855224361104e-05
75-79	Female	Phenytoin	Oxcarbazepine	1.6790355619732e-05
80-84	Female	Phenytoin	Oxcarbazepine	1.57117089940107e-05
85-89	Female	Phenytoin	Oxcarbazepine	1.18664783852096e-05
>90	Female	Phenytoin	Oxcarbazepine	0
