age_group	gender	name_i	name_j	patient
00-04	Female	Triazolam	Clarithromycin	0
05-09	Female	Triazolam	Clarithromycin	0
10-14	Female	Triazolam	Clarithromycin	0
15-19	Female	Triazolam	Clarithromycin	0
20-24	Female	Triazolam	Clarithromycin	0
25-29	Female	Triazolam	Clarithromycin	0
30-34	Female	Triazolam	Clarithromycin	0
35-39	Female	Triazolam	Clarithromycin	1.70016559612906e-06
40-44	Female	Triazolam	Clarithromycin	0
45-49	Female	Triazolam	Clarithromycin	5.66916992014029e-06
50-54	Female	Triazolam	Clarithromycin	0
55-59	Female	Triazolam	Clarithromycin	0
60-64	Female	Triazolam	Clarithromycin	6.5391389261862e-06
65-69	Female	Triazolam	Clarithromycin	9.49554896142433e-06
70-74	Female	Triazolam	Clarithromycin	5.1101492674601e-06
75-79	Female	Triazolam	Clarithromycin	1.39919630164434e-05
80-84	Female	Triazolam	Clarithromycin	0
85-89	Female	Triazolam	Clarithromycin	3.95549279506987e-06
>90	Female	Triazolam	Clarithromycin	6.58041930431807e-06
