age_group	gender	name_i	name_j	patient
00-04	Female	Amikacin	Rocuronium	0
05-09	Female	Amikacin	Rocuronium	0
10-14	Female	Amikacin	Rocuronium	0
15-19	Female	Amikacin	Rocuronium	0
20-24	Female	Amikacin	Rocuronium	0
25-29	Female	Amikacin	Rocuronium	0
30-34	Female	Amikacin	Rocuronium	0
35-39	Female	Amikacin	Rocuronium	0
40-44	Female	Amikacin	Rocuronium	0
45-49	Female	Amikacin	Rocuronium	0
50-54	Female	Amikacin	Rocuronium	0
55-59	Female	Amikacin	Rocuronium	0
60-64	Female	Amikacin	Rocuronium	0
65-69	Female	Amikacin	Rocuronium	0
70-74	Female	Amikacin	Rocuronium	0
75-79	Female	Amikacin	Rocuronium	0.000220361392684002
80-84	Female	Amikacin	Rocuronium	0
85-89	Female	Amikacin	Rocuronium	0
>90	Female	Amikacin	Rocuronium	0
