age_group	gender	name_i	name_j	patient
00-04	Male	Cyclosporine	Metoclopramide	0
05-09	Male	Cyclosporine	Metoclopramide	0
10-14	Male	Cyclosporine	Metoclopramide	0
15-19	Male	Cyclosporine	Metoclopramide	0
20-24	Male	Cyclosporine	Metoclopramide	0
25-29	Male	Cyclosporine	Metoclopramide	0
30-34	Male	Cyclosporine	Metoclopramide	0
35-39	Male	Cyclosporine	Metoclopramide	0
40-44	Male	Cyclosporine	Metoclopramide	0
45-49	Male	Cyclosporine	Metoclopramide	0
50-54	Male	Cyclosporine	Metoclopramide	0.00024835465044083
55-59	Male	Cyclosporine	Metoclopramide	0
60-64	Male	Cyclosporine	Metoclopramide	0.000365719858588321
65-69	Male	Cyclosporine	Metoclopramide	0.000150285542530809
70-74	Male	Cyclosporine	Metoclopramide	0.000213675213675214
75-79	Male	Cyclosporine	Metoclopramide	0
80-84	Male	Cyclosporine	Metoclopramide	0
85-89	Male	Cyclosporine	Metoclopramide	0
>90	Male	Cyclosporine	Metoclopramide	0
