age_group	gender	name_i	name_j	patient
00-04	Female	Tetracycline	Isotretinoin	0
05-09	Female	Tetracycline	Isotretinoin	0
10-14	Female	Tetracycline	Isotretinoin	0
15-19	Female	Tetracycline	Isotretinoin	0
20-24	Female	Tetracycline	Isotretinoin	0
25-29	Female	Tetracycline	Isotretinoin	0
30-34	Female	Tetracycline	Isotretinoin	1.8376711560973e-06
35-39	Female	Tetracycline	Isotretinoin	0
40-44	Female	Tetracycline	Isotretinoin	0
45-49	Female	Tetracycline	Isotretinoin	0
50-54	Female	Tetracycline	Isotretinoin	0
55-59	Female	Tetracycline	Isotretinoin	0
60-64	Female	Tetracycline	Isotretinoin	0
65-69	Female	Tetracycline	Isotretinoin	0
70-74	Female	Tetracycline	Isotretinoin	0
75-79	Female	Tetracycline	Isotretinoin	0
80-84	Female	Tetracycline	Isotretinoin	0
85-89	Female	Tetracycline	Isotretinoin	0
>90	Female	Tetracycline	Isotretinoin	0
