age_group	gender	name_i	name_j	patient
00-04	Male	Insulin glargine	Acebutolol	0
05-09	Male	Insulin glargine	Acebutolol	0
10-14	Male	Insulin glargine	Acebutolol	0
15-19	Male	Insulin glargine	Acebutolol	0
20-24	Male	Insulin glargine	Acebutolol	0
25-29	Male	Insulin glargine	Acebutolol	0
30-34	Male	Insulin glargine	Acebutolol	0
35-39	Male	Insulin glargine	Acebutolol	0
40-44	Male	Insulin glargine	Acebutolol	0
45-49	Male	Insulin glargine	Acebutolol	0
50-54	Male	Insulin glargine	Acebutolol	0
55-59	Male	Insulin glargine	Acebutolol	0
60-64	Male	Insulin glargine	Acebutolol	0
65-69	Male	Insulin glargine	Acebutolol	0
70-74	Male	Insulin glargine	Acebutolol	0
75-79	Male	Insulin glargine	Acebutolol	0
80-84	Male	Insulin glargine	Acebutolol	0
85-89	Male	Insulin glargine	Acebutolol	0
>90	Male	Insulin glargine	Acebutolol	0
