age_group	gender	name_i	name_j	patient
00-04	Male	Ampicillin	Minocycline	0
05-09	Male	Ampicillin	Minocycline	0
10-14	Male	Ampicillin	Minocycline	0
15-19	Male	Ampicillin	Minocycline	0.00013933398355859
20-24	Male	Ampicillin	Minocycline	0
25-29	Male	Ampicillin	Minocycline	0
30-34	Male	Ampicillin	Minocycline	0
35-39	Male	Ampicillin	Minocycline	0
40-44	Male	Ampicillin	Minocycline	0
45-49	Male	Ampicillin	Minocycline	0
50-54	Male	Ampicillin	Minocycline	0.000124177325220415
55-59	Male	Ampicillin	Minocycline	0
60-64	Male	Ampicillin	Minocycline	0
65-69	Male	Ampicillin	Minocycline	0
70-74	Male	Ampicillin	Minocycline	0
75-79	Male	Ampicillin	Minocycline	0
80-84	Male	Ampicillin	Minocycline	0
85-89	Male	Ampicillin	Minocycline	0
>90	Male	Ampicillin	Minocycline	0
